id,affiliation
6050,"ORCCA, LIP, Inria Grenoble Rhône-Alpes / LIP Laboratoire de l'Informatique du Parallélisme"
6051,Tyler
6052,"Univ. of Nice Sophia Antipolis, CNRS, France"
6053,"NRIA Sophia Antipolis Mediterannee, Univ. of Nice Sophia Antipolis, CNRS, France"
6054,"MoE Engineering Research Center for Software and Hardware Co-design Technology and Application, ECNU, China"
6055,University of L'Aqula
6056,Leiden Institute of Advanced Computer Science
6057,"LIENS, INRIA Paris - Rocquencourt, MSR - INRIA"
6058,"Systèmes Polynomiaux, LIP6"
6059,LGMT
6060,IHES
6061,Laboratory for Communications and Applications 2. École Polytechnique Fédérale de Lausanne
6062,Distributed Electrical Systems Laboratory. École Polytechnique Fédérale de Lausanne
6063,"REGAL, UPMC"
6064,Pal
6065,"UBP, LIMOS"
6066,"LIMOS, UBP"
6067,"CITI Insa Lyon / Inria Grenoble Rhône-Alpes, INSA Lyon"
6068,"IEMN, GSCM-LRIT"
6069,"Automation and Control, Aalborg University"
6070,Rensselaer Polytechnic Institute
6071,"Inria Grenoble Rhône-Alpes / CITI Insa de Lyon, CITI"
6072,USTHB
6073,"CDTA, USTHB"
6074,"Universidad Complutense de Madrid,"
6075,Lambdoop Solutions
6076,Universidad de Castilla-La Mancha
6077,Universidad de Almería
6078,Universidad del País Vasco
6079,SOC
6080,YCU
6081,Universitat Politécnica de Valéncia
6082,"INSA Lyon, CEA - LETI, CITI Insa Lyon / Inria Grenoble Rhône-Alpes"
6083,CEA - LETI
6084,"INSA Lyon, CITI Insa Lyon / Inria Grenoble Rhône-Alpes"
6085,"CITI Insa Lyon / Inria Grenoble Rhône-Alpes, CEA - LETI, INSA Lyon"
6086,"ISIMA, LIMOS, UBP"
6087,"LIMOS, UBP, IBC, ISIMA"
6088,IBC
6089,"LIMOS, UBP, ISIMA"
6090,"UBP, LIMOS, ISIMA"
6091,"CEDRIC, CNAM Paris, INRIA"
6092,"CEDRIC, INRIA, ENSIIE"
6093,"CEDRIC, CNAM Paris"
6094,"National University of Singapore, University of Oxford"
6095,University of Singapore and University of Oxford
6096,"École Normale Supérieure, Paris"
6097,Radboud Universiteit
6098,"Institute for Interdisciplinary Information Sciences, Tsinghua University"
6099,"Inst. for Mathematics, Astrophysics and Particle Physics"
6100,"Quantum Group, Department of Computer Science, University of Oxford"
6101,"University of Strathclyde, Glasgow, UK"
6102,"ISIMA, UBP, LIMOS"
6103,"LSV, ENS Cachan, CNRS & Inria, France"
6104,"LIAFA University Paris Diderot, France"
6105,"ISP, University of Lübeck, Germany"
6106,LIAFA -- Universite Paris Diderot and CNRS
6107,LSV -- ENS Cachan and CNRS
6108,"University of California, San Deigo"
6109,Universidad del País Vasco and IKERBASQUE
6110,TU Graz
6111,Trinity University
6112,UMA
6113,"CRAN, IUF"
6114,"INRIA Paris - Rocquencourt, LIENS, MSR - INRIA"
6115,"University of Waterloo, Waterloo, Ontario, Canada"
6116,"University of Nebraska at Omaha, USA"
6117,Universiteit Utrecht and Open University of the Netherlands
6118,Seton Hall University
6119,City College of New York
6120,"Ochanomizu University, Tokyo, Japan"
6121,"NEUROSPIN, INRIA Saclay - Ile de France"
6122,"NEUROSPIN, INRIA Saclay - Ile de France, LNAO"
6123,"NEUROSPIN, LTCI"
6124,University of Ljubljana
6125,Universitaet der Bundeswehr Muenchen
6126,Grenoble INP
6127,Inria Grenoble Rhône-Alpes / CITI Insa de Lyon
6128,LSV & ENS Cachan
6129,Ecole Normale Supérieure
6130,Foundation for Research and Technology - Hellas
6131,"ETH Zurich, Switzerland"
6132,"CReAAH, INRIA - IRISA, INSA Rennes"
6133,INRAP
6134,CReAAH
6135,"CReAAH, UR1"
6136,"INRIA - IRISA, INSA Rennes"
6137,"University of Turin, Italy"
6138,"City University London, UK"
6139,"Cornell University, USA"
6140,"Onera, The French Aerospace Lab"
6141,SEI / CMU
6142,NASA Ames / CMU
6143,"INRIA Nancy - Grand Est / LORIA / LIFC, FEMTO-ST"
6144,"FEMTO-ST, INRIA Nancy - Grand Est / LORIA / LIFC"
6145,University of Chieti-Pescara
6146,ALES s.r.l.
6147,CNRS & ENS Cachan
6148,"University of South Carolina, USA"
6149,"Kyoto University, Oxford University"
6150,"CQT, Singapore, and QuTech, Delft"
6151,"Nanyang Technological University and CQT, Singapore"
6152,"IFSTTAR/COSYS/ESTAS, LAMIH"
6153,IFSTTAR/COSYS/ESTAS
6154,"College of Computer Science, Kim Il Sung University"
6155,"University College of Engineering, Rajasthan Technical University, INDIA"
6156,"Department of Computer Science, Tokyo Institute of Technology"
6157,"A.P. Ershov Institute of Informatics Systems, Novosibirsk, Russia"
6158,"University of Lugano, Lugano, Switzerland"
6159,"Universià degli Studi di Milano, Milano, Italy"
6160,PPGEPS
6161,ISE
6162,Innopolis University and ETH Zuerich
6163,"School of Computer Science and Technology, Beijing Institute of Technology, China"
6164,SWME Collaboration
6165,"INRIA Saclay - Ile de France, INRIA Paris - Rocquencourt"
6166,"INRIA Saclay - Ile de France, NEUROSPIN"
6167,"Univ. Paris-Sud, Laboratoire LRI, UMR8623"
6168,Inria Saclay - Île-de-France
6169,"Microsoft Research - Inria Joint Center, Ecole Polytechnique"
6170,"Institute of Computer Languages, Vienna University of Technology"
6171,"Institute of Applied Mathematics, Tbilisi State University"
6172,"INRIA, Saclay"
6173,"Dipartimento di Matematica e Informatica, Univ. Catania"
6174,"Dipartimento di Informatica, Univ. Torino"
6175,"Computer Science Department, University of Leicester"
6176,"CEA, LIST and University Paris-Sud, France"
6177,ISTI - CNR
6178,Università di Firenze
6179,"Institute for Informatics, University of Oslo"
6180,"Institute for Informations systems, Vienna University of Technology"
6181,"Faculty of Computer Science, Technion--Israel Institute of Technology"
6182,"LaSIGE, University of Lisbon"
6183,Nokia
6184,"Institut Mines-Télécom, Télécom Bretagne, France"
6185,"Institut EURECOM, France"
6186,"Institut Mines-Télécom, Télécom ParisTech, France"
6187,"Royal Military College of Canada, Electrical and Computer Engineering Department, Kingston, Canada"
6188,"Queen's University, Electrical and Computer Engineering Department, Kingston, Canada"
6189,"Communication Networks and Security Research Lab, University of Carthage, Tunisia"
6190,"Department of Forensic Medicine of Charles Nicolle, University of Tunis El Manar, Tunisia"
6191,"Institut Mines-Télécom, Télécom SudParis, France"
6192,"Cassidian CyberSecurity, France"
6193,"Dept. of Electrical and Information Technology, Lund University, Lund, Sweden"
6194,"Nachrichtentechnik, Technische Universität Braunschweig, Braunschweig, Germany"
6195,Forschungszentrum Telekommunikation Wien
6196,"Institut für Nachrichtentechnik und Hochfrequenztechnik, Technische Universität Wien, Vienna, Austria"
6197,"Institut Mines-Télécom, Télécom SudParis"
6198,Provus
6199,"Dravidian University, Kuppam"
6200,Rose
6201,Inria Sophia Antipolis / Laboratoire I3S
6202,"INRIA Sophia Antipolis / Laboratoire I3S, INRIA Sophia Antipolis"
6203,"ENS Lyon / CNRS / Inria Grenoble Rhône-Alpes, LIP"
6204,"Institute of Computer Science, University of Wroclaw, Poland"
6205,"Institute of Mathematics, National Academy of Sciences of Belarus"
6206,"INRIA Lille - Nord Europe, CRAN, AL.I.E.N."
6207,"AL.I.E.N., LIX"
6208,"EM NANTES, IRCCyN"
6209,"CERV, Lab-STICC"
6210,IRIDIA
6211,"University Bordeaux, France"
6212,Abe
6213,"University of Bialystok, Institute of Computer Science, Bialystok, Poland"
6214,Adelard PLC
6215,"Radboud Universiteit Nijmegen, Technical University Eindhoven"
6216,Radboud Universiteit Nijmegen
6217,"INRIA Paris - Rocquencourt, DI-ENS"
6218,"Institut für Theoretische Informatik, Technische Universität Braunschweig, Germany"
6219,"Department of Mathematics, Statistics and Computer Science, Semnan University, Iran"
6220,"Institut für Theoretische Informatik, Technische Universitat Braunschweig, Germany"
6221,"IMSc, Chennai"
6222,"SSNCE, Chennai"
6223,"Universitat Politècnica de València, Valencia, Spain"
6224,Northeaster University
6225,"University of Wisconson, Madison"
6226,Victoria University Wellington
6227,Swathmore College
6228,"New University of Lisbon, Portugal"
6229,University of Trento
6230,Institute of Cybernetics at TUT
6231,University of Hagen
6232,University of Tarbiat Modares
6233,"Institut de Mathématiques de Jussieu, CNRS et Université Paris"
6234,"INRIA Sophia-Antipolis, France"
6235,"LaSIGE, Faculdade de Ciências, Universidade de Lisboa, Portugal"
6236,"University of New Caledonia, University of Warsaw"
6237,American University of Sharjah
6238,University of Lille 1. Links
6239,Inria. Links
6240,University Paris Diderot. PPS
6241,"DIBRIS, University of Genova"
6242,"FBK, Trento"
6243,Department of Mathematics and Computer Science University of Udine
6244,Department of Computer Science University of Verona
6245,Japan Advanced Institute of Science and Technology and University of Tampere
6246,"Université de Nantes, France"
6247,"Inria / IRISA Rennes, France"
6248,Università di Napoli Federico II
6249,"IRISA, UL"
6250,Dip. Informatica - Univ. di Roma
6251,Centre for Quantum Computation and Intelligent Systems and School of Software
6252,Verimag/CNRS
6253,Verimag/CNRS and FIT/BUT
6254,Dublin City University
6255,"IPM, Tehran, Iran"
6256,CWI & University of Amsterdam
6257,none
6258,"The University of Texas at Arlington, Arlington, TX, USA"
6259,Digital Public Library of America
6260,"CITI and Dep de Informática, FCT, Universidade Nova de Lisboa"
6261,MPIA Heidelberg
6262,James Madison University
6263,"SAAO, Cape Town"
6264,"Institute of Physics, Czech Republic"
6265,Japan Advanced Institute of Science and Technology
6266,"Jülich Supercomputing Centre, Forshungszentrum Jülich"
6267,"Dept. of Electrical and Computer Engineering, University of Massachusetts"
6268,"Computer Science & Engineering, University of Minnesota"
6269,Neagu
6270,Sandia National Laboratory
6271,University of Tennessee
6272,Carnegie Melon University
6273,University of California at Santa Barbara
6274,Cray Corporation
6275,Convey Corporation
6276,Università degli studi di Milano-Bicocca
6277,Joint Research Centre of the European Commission
6278,University of Leeds
6279,"University of Oxford, Department of Computer Science"
6280,IMT Institute for Advanced Studies
6281,University of Genoa
6282,University of Genoa / FBK-irst
6283,"Yahoo! Research Barcelona, Spain"
6284,"Dipartimento di informatica, Università degli Studi di Milano"
6285,"King's College London, Department of Informatics, Strand, London WC2R 2LS, UK"
6286,"Inria, Domaine de Voluceau, Rocquencourt BP 105, 78153 Le Chesnay Cedex, France"
6287,"Bordeaux University, LaBRI CNRS UMR5800, 33405 Talence Cedex, France"
6288,LISE
6289,ISMAIL
6290,"CSE, CITI"
6291,"LIP6, SAS-ENSMSE, CTReg"
6292,SERMA
6293,"SAS-ENSMSE, CTReg"
6294,"INRIA Bordeaux - Sud-Ouest, IMB"
6295,"Knowledge Technologies Institute, Graz University of Technology, Austria"
6296,"ACIS Group, Informatik 5, RWTH Aachen University, Germany"
6297,"Department of Psychology, University of Graz, Austria"
6298,MI
6299,University of Bremen and DFKI
6300,"Strategic CAD Labs, Intel"
6301,"EECS, UC Berkeley"
6302,University of Bremen / DFKI
6303,Intel Strategic CAD Lab
6304,"Grenoble 1 UJF, LIG"
6305,"LIP6, INRIA Paris-Rocquencourt"
6306,"Los Alamos National Laboratory, Los Alamos, NM"
6307,"DI-ENS, INRIA Paris - Rocquencourt"
6308,"ISPED, INRIA Bordeaux - Sud-Ouest"
6309,Intel Technologies Ind Pvt Ltd
6310,"School of Telecommunication Engineering, Institute of Engineering, Suranaree University of Technology"
6311,"SATIE, ENS Cachan & CNRS, France"
6312,"LSV, ENS de Cachan & CNRS, France"
6313,"CWI and University of Amsterdam, NL"
6314,Kharazmi University of Tehran
6315,Semnan University
6316,"LITIS Laboratory Normandie University, University of Rouen France"
6317,"NTIS -- New Technologies for the Information Society, Faculty of Applied Sciences, University of West Bohemia, Plzeň, Czech Republic"
6318,"LIFL, INRIA Lille - Nord Europe, IUF"
6319,"Université Paris 13, Sorbonne Paris Cité, LIPN, CNRS, UMR 7030, F-93430, Villetaneuse, France"
6320,Forschungszentrum Juelich
6321,"INSA Rennes, INRIA - IRISA"
6322,"Universität Konstanz, Karlshochschule International University"
6323,Karlshochschule International University
6324,Abubakar Tafawa Balewa University
6325,International Islamic University Malaysia
6326,"Univ. of California, San Diego"
6327,"Education department, VNSGU, Surat"
6328,Well-Typed LLP
6329,"Trinity College Dublin, Ireland"
6330,FB Informatik-TU Darmstadt
6331,"Xerox Research Center Europe, France"
6332,"University of Trento, Italy"
6333,"School of Computer Science, University of Birmingham"
6334,INRIA Nancy - Grand-Est
6335,ICSA
6336,Janelia Farm Research Campus- HHMI
6337,Universidad Politécnica de Puebla
6338,Benemérita Universidad Autónoma de Puebla
6339,Universita' di Torino
6340,Univerzitet u Novom Sadu
6341,"Dipartimento di Informatica, Universita' di Torino, Italy"
6342,"IMT Institute for Advanced Studies, Lucca, Italy"
6343,"Imperial College, London, U.K."
6344,The University of Edinburgh
6345,"Laboratory for Foundations of Computer Science, University of Edinburg, Scotland, UK"
6346,Ilmenau University of Technology
6347,<semantics/> GmbH
6348,TTÜ Küberneetika Instituut
6349,University at Buffalo
6350,Intel Corp.
6351,Intel Corp
6352,"Dept. of Computer Science, Portland State University"
6353,"Strategic CAD Labs, Intel Corporation"
6354,Technical University of Eindhoven/Radboud University Nijmegen
6355,"School of Computing, University of Dundee, UK"
6356,Northeastern Univeristy
6357,"IGPM, RWTH Aachen"
6358,INRIA Grenoble Rhône-Alpes
6359,"LRI, INRIA Saclay - Île-de-France"
6360,Inria Paris-Rocquencourt
6361,Organisers
6362,INAF-Osservatorio Astronomico di Trieste
6363,Telescopio Nazionale Galileo FGG - INAF
6364,INAF-IASF Bologna
6365,INAF-Osservatorio Astrofisico di Torino
6366,The Microsoft Research - University of Trento Centre for Computational and Syste
6367,"EECS, INRIA Grenoble Rhône-Alpes / LJK Laboratoire Jean Kuntzmann"
6368,"CEDRIC, ENSIIE"
6369,"CEDRIC, ENSIIE, LRI"
6370,DIMM
6371,GePaSUD
6372,"LUSSI, Lab-STICC"
6373,LIGM Université Paris-Est Marne-la-Vallée
6374,Universität Leipzig
6375,University of Debrecen
6376,"Universität Gießen, Germany"
6377,"DEIB, Politecnico di Milano and CNR-IEIIT"
6378,"LIGM, Université Paris-Est"
6379,"LaBRI, Insitut Polytechnique de Bordeaux"
6380,Leipzig University
6381,The University of Prince Edward Island
6382,"Department of Mathematics and Statistics, Masaryk University, Brno, Czech Republic"
6383,knowledgepark AG
6384,Universität Giessen
6385,"LIGM, Université Paris-Est, CNRS"
6386,"Institute for Nuclear Research and Nuclear Energy, Bulgarian Academy of Sciences, Sofia, Bulgaria"
6387,Tokyo Gakugei Univ.
6388,"Le2i, LIRIS"
6389,"IMJ, INRIA Paris-Rocquencourt"
6390,LIACS
6391,"IDSL, INRIA Saclay - Ile de France, CMB"
6392,"INRIA Nancy - Grand Est / LSIIT, ICube"
6393,"INRIA - IRISA, LIRIMA"
6394,LIRIMA
6395,"Biomedizinische NMR Forschungs GmbH am Max-Planck-Institut für biophysikalische Chemie, Göttingen"
6396,"Ludwig Boltzmann Institute for Clinical Forensic Imaging, Graz, Austria, and Institute for Medical Engineering, Graz University of Technology, Graz, Austria"
6397,"Department of Electrical Engineering and Computer Sciences, University of California, Berkeley, California"
6398,"Center for Biomedical Imaging, New York University School of Medicine, New York"
6399,INRIA Nancy - Grand Est / LORIA / LIFC
6400,"Faculty of ECE, ShahidBeheshti University G.C., Tehran, Iran"
6401,"INRIA Paris-Rocquencourt, LIP6, LM-Versailles, LIFL"
6402,"INRIA Paris-Rocquencourt, LIP6"
6403,Univ Palermo
6404,Univ Palermo and CEU
6405,"Department of Distributed and Dependable Systems, Faculty of Mathematics and Physics, Charles University in Prague, Czech Republic"
6406,"DGA Maîtrise de l'Information, France"
6407,"National Institute of Advanced Industrial Science and Technology, Japan"
6408,"ONERA, Toulouse, France"
6409,Thales Research and Technology
6410,All4Tec
6411,"Université Paris 13, France"
6412,"RMIT University, Melbourne, Australia"
6413,"Singapore Management University, Singapore"
6414,Liege & Amsterdam
6415,Bielefeld
6416,Torino
6417,Guangdong University of Foreign Studies
6418,ST-CROLLES
6419,"Inria Paris-Rocquencourt, STMS"
6420,"InformationTechnology, UshaRama College of Engineering & Technology, India"
6421,"Principal, Sri Prakash College of Engineering & Technology, India"
6422,"GrammaTech, Inc."
6423,ENSTA ParisTech
6424,SafeRiver
6425,LIP6-UPMC
6426,"Heinrich Heine University, Düsseldorf, Germany"
6427,"ETH Zurich, Department of Computer Science, Switzerland"
6428,UM2
6429,"DIKU, CMLA"
6430,ENSIIE - CEDRIC
6431,NASA - Ames
6432,Université de Lorraine - LORIA
6433,INRIA and CNRS
6434,"EECS, Ottawa"
6435,course supervisor
6436,"Department of Computer Science, The Johns Hopkins University, Baltimore, MD"
6437,"Department of Molecular and Cellular Biology, Harvard University, Cambridge, MA"
6438,NASA Ames Research Center
6439,INT - University of Ulm.
6440,CELFF XVI-XXI
6441,ALITHILA
6442,"Université Paris 13, Sorbonne Paris Cité, LIPN, CNRS, Villetaneuse, France"
6443,"Verimag, Grenoble, France"
6444,"Secure-NOK AS, Norway"
6445,"Royal Academy of Sciences, Spain"
6446,Thales Research & Technology
6447,"Institut Mines-Telecom, Telecom ParisTech, CNRS LTCI"
